user_id,group,user_segment,impressions,clicks,orders,revenue,session_minutes
201419,control,new,7,0,0,0.0,2.46
201420,control,returning,2,0,0,0.0,6.32
201421,control,new,11,0,0,0.0,6.13
201422,control,new,7,0,0,0.0,5.98
201423,treatment,vip,10,1,0,0.0,2.97
201424,control,new,4,0,0,0.0,7.47
201425,control,new,8,0,0,0.0,4.78
201426,treatment,returning,16,4,0,0.0,4.7
201427,treatment,vip,6,1,0,0.0,3.76
201428,treatment,new,8,2,0,0.0,9.17
201429,control,new,7,2,0,0.0,4.11
201430,treatment,new,8,0,0,0.0,2.55
201431,treatment,vip,15,0,0,0.0,7.87
201432,treatment,returning,8,1,0,0.0,4.99
201433,control,new,10,1,0,0.0,2.49
201434,control,new,5,1,0,0.0,12.56
201435,treatment,new,10,2,0,0.0,8.23
201436,control,returning,6,0,0,0.0,0.58
201437,control,new,9,0,0,0.0,6.83
201438,treatment,new,3,1,0,0.0,1.62
201439,control,new,7,0,0,0.0,10.6
201440,control,returning,6,0,0,0.0,7.01
201441,control,returning,6,0,0,0.0,7.52
201442,control,new,6,0,0,0.0,12.37
201443,treatment,new,8,1,0,0.0,9.81
201444,treatment,new,6,0,0,0.0,4.79
201445,treatment,new,4,1,0,0.0,5.59
201446,treatment,new,7,0,0,0.0,6.26
201447,control,new,8,0,0,0.0,2.15
201448,treatment,vip,14,4,0,0.0,2.98
201449,control,new,15,1,0,0.0,12.37
201450,control,vip,11,0,0,0.0,3.38
201451,control,returning,5,0,0,0.0,2.51
201452,treatment,returning,4,0,0,0.0,22.19
201453,treatment,new,6,0,0,0.0,3.44
201454,control,new,8,0,0,0.0,10.56
201455,control,returning,10,0,0,0.0,1.62
201456,control,new,5,1,0,0.0,16.57
201457,treatment,returning,8,0,0,0.0,10.37
201458,control,new,10,0,0,0.0,10.12
201459,treatment,vip,15,1,0,0.0,2.15
201460,control,vip,7,0,0,0.0,1.9
201461,control,new,6,0,0,0.0,3.76
201462,control,new,5,0,0,0.0,4.12
201463,control,returning,6,0,0,0.0,6.66
201464,control,returning,11,1,0,0.0,9.33
201465,control,returning,6,1,0,0.0,11.06
201466,treatment,returning,8,1,0,0.0,10.02
201467,treatment,returning,8,0,0,0.0,8.76
201468,treatment,new,4,0,0,0.0,0.84
201469,control,returning,6,1,0,0.0,7.33
201470,control,new,8,1,0,0.0,9.17
201471,control,returning,5,1,0,0.0,9.45
201472,treatment,new,10,1,0,0.0,12.98
201473,control,returning,2,0,0,0.0,4.6
201474,control,returning,2,0,0,0.0,14.21
201475,control,new,6,0,0,0.0,16.04
201476,control,new,6,1,0,0.0,12.43
201477,treatment,returning,12,1,0,0.0,6.14
201478,control,returning,11,2,0,0.0,6.24
201479,control,returning,11,1,0,0.0,5.39
201480,control,new,4,0,0,0.0,2.43
201481,control,new,6,0,0,0.0,13.33
201482,control,returning,9,1,0,0.0,5.8
201483,treatment,returning,10,1,0,0.0,2.96
201484,treatment,new,13,0,0,0.0,11.94
201485,treatment,returning,3,1,0,0.0,6.27
201486,treatment,returning,14,1,0,0.0,2.88
201487,control,returning,6,0,0,0.0,2.31
201488,control,new,10,0,0,0.0,5.57
201489,control,returning,5,0,0,0.0,17.96
201490,control,returning,11,0,0,0.0,12.65
201491,treatment,returning,8,0,0,0.0,4.76
201492,treatment,new,11,0,0,0.0,14.81
201493,control,vip,10,1,0,0.0,2.48
201494,control,returning,10,0,0,0.0,8.25
201495,control,new,3,0,0,0.0,3.54
201496,control,vip,18,2,1,42.89,4.96
201497,treatment,returning,3,1,1,36.79,5.25
201498,treatment,vip,15,3,0,0.0,1.34
201499,control,new,7,0,0,0.0,1.83
201500,control,new,8,1,1,36.63,3.92
201501,control,returning,10,0,0,0.0,2.51
201502,treatment,new,7,0,0,0.0,6.36
201503,treatment,returning,4,1,0,0.0,3.68
201504,treatment,new,4,1,0,0.0,7.38
201505,control,returning,4,1,0,0.0,9.93
201506,treatment,returning,6,1,0,0.0,15.16
201507,treatment,new,3,0,0,0.0,3.91
201508,treatment,new,2,0,0,0.0,1.07
201509,treatment,new,7,0,0,0.0,9.04
201510,control,new,9,3,0,0.0,7.71
201511,control,new,9,0,0,0.0,4.38
201512,treatment,returning,5,1,0,0.0,4.83
201513,control,returning,8,0,0,0.0,4.95
201514,control,returning,9,0,0,0.0,3.66
201515,control,new,8,1,0,0.0,7.98
201516,treatment,returning,9,0,0,0.0,5.28
201517,control,vip,13,1,0,0.0,2.09
201518,control,new,6,0,0,0.0,13.58
201519,control,returning,16,1,0,0.0,6.87
201520,treatment,new,8,2,1,32.67,17.99
201521,control,returning,9,0,0,0.0,4.78
201522,control,returning,9,0,0,0.0,5.94
201523,treatment,returning,9,1,0,0.0,5.02
201524,control,returning,12,0,0,0.0,5.48
201525,control,new,4,0,0,0.0,4.3
201526,treatment,returning,6,0,0,0.0,12.29
201527,treatment,vip,12,0,0,0.0,4.86
201528,treatment,new,6,0,0,0.0,2.96
201529,control,new,6,0,0,0.0,5.64
201530,treatment,new,9,0,0,0.0,6.22
201531,control,new,9,0,0,0.0,9.53
201532,treatment,returning,5,0,0,0.0,3.6
201533,control,returning,7,1,0,0.0,9.2
201534,treatment,new,9,1,0,0.0,14.92
201535,control,returning,7,1,0,0.0,1.73
201536,treatment,returning,6,1,0,0.0,4.63
201537,control,new,6,0,0,0.0,14.37
201538,control,new,6,0,0,0.0,8.88
201539,treatment,new,6,0,0,0.0,1.68
201540,treatment,new,2,0,0,0.0,4.4
201541,treatment,returning,7,0,0,0.0,9.08
201542,control,returning,4,0,0,0.0,7.29
201543,control,vip,14,2,0,0.0,13.56
201544,control,new,4,1,0,0.0,6.35
201545,treatment,returning,3,0,0,0.0,4.4
201546,treatment,new,9,0,0,0.0,16.31
201547,treatment,returning,11,1,0,0.0,6.73
201548,control,returning,6,0,0,0.0,4.89
201549,control,returning,5,0,0,0.0,1.49
201550,control,new,3,0,0,0.0,8.82
201551,control,new,12,0,0,0.0,8.07
201552,treatment,vip,7,1,1,33.77,8.7
201553,treatment,new,7,0,0,0.0,9.96
201554,control,returning,7,0,0,0.0,4.5
201555,treatment,returning,8,2,0,0.0,9.26
201556,treatment,vip,17,1,0,0.0,9.68
201557,control,returning,8,2,0,0.0,5.72
201558,control,returning,7,1,0,0.0,10.56
201559,treatment,new,6,0,0,0.0,4.95
201560,control,returning,8,1,0,0.0,4.47
201561,control,new,6,0,0,0.0,7.42
201562,control,new,9,0,0,0.0,5.11
201563,treatment,new,7,1,0,0.0,4.77
201564,control,new,11,1,0,0.0,10.39
201565,treatment,new,10,0,0,0.0,4.48
201566,control,vip,12,0,0,0.0,3.12
201567,control,returning,15,0,0,0.0,0.57
201568,treatment,new,8,0,0,0.0,3.71
201569,treatment,returning,6,0,0,0.0,6.77
201570,control,vip,10,0,0,0.0,4.97
201571,treatment,new,4,0,0,0.0,8.65
201572,treatment,vip,14,1,0,0.0,4.5
201573,treatment,returning,6,0,0,0.0,1.11
201574,control,new,10,1,0,0.0,7.27
201575,treatment,new,12,1,0,0.0,7.55
201576,treatment,new,5,0,0,0.0,9.04
201577,control,returning,5,0,0,0.0,6.41
201578,control,returning,4,2,0,0.0,10.81
201579,control,returning,7,1,0,0.0,7.02
201580,treatment,returning,6,1,0,0.0,3.87
201581,treatment,vip,13,1,0,0.0,4.98
201582,control,returning,7,0,0,0.0,10.18
201583,control,new,12,1,0,0.0,4.55
201584,treatment,returning,6,1,0,0.0,2.12
201585,treatment,new,6,0,0,0.0,7.97
201586,control,new,5,0,0,0.0,6.73
201587,control,returning,8,0,0,0.0,1.36
201588,control,new,8,0,0,0.0,7.18
201589,control,returning,9,0,0,0.0,3.12
201590,control,returning,9,0,0,0.0,5.03
201591,control,new,8,0,0,0.0,3.5
201592,treatment,returning,11,4,0,0.0,8.53
201593,control,new,6,0,0,0.0,3.59
201594,control,returning,8,0,0,0.0,4.03
201595,control,new,3,0,0,0.0,4.92
201596,treatment,returning,8,1,0,0.0,2.44
201597,control,returning,9,0,0,0.0,0.47
201598,treatment,new,7,2,0,0.0,3.84
201599,treatment,returning,3,0,0,0.0,6.42
201600,treatment,new,8,0,0,0.0,5.4
201601,treatment,returning,7,1,0,0.0,6.61
201602,control,vip,16,1,0,0.0,6.75
201603,treatment,new,5,0,0,0.0,12.99
201604,treatment,new,8,1,1,45.74,2.03
201605,control,vip,13,3,0,0.0,5.32
201606,treatment,returning,10,0,0,0.0,16.72
201607,control,returning,9,1,0,0.0,5.42
201608,treatment,returning,5,1,0,0.0,15.0
201609,control,returning,2,0,0,0.0,3.29
201610,control,new,6,0,0,0.0,5.29
201611,treatment,returning,8,0,0,0.0,1.82
201612,treatment,new,3,0,0,0.0,2.47
201613,control,new,5,0,0,0.0,6.27
201614,treatment,new,7,1,0,0.0,11.05
201615,control,returning,8,2,0,0.0,5.97
201616,control,new,2,0,0,0.0,5.16
201617,control,new,7,1,0,0.0,4.71
201618,treatment,returning,11,2,0,0.0,8.16
201619,treatment,new,10,0,0,0.0,8.52
201620,control,returning,8,0,0,0.0,7.91
201621,control,new,10,1,0,0.0,19.78
201622,control,new,5,0,0,0.0,1.35
201623,treatment,returning,7,1,0,0.0,6.79
201624,treatment,new,5,0,0,0.0,9.89
201625,control,new,11,1,0,0.0,5.06
201626,control,returning,4,0,0,0.0,23.02
201627,control,returning,8,0,0,0.0,1.53
201628,control,new,4,0,0,0.0,16.79
201629,control,new,10,1,0,0.0,8.15
201630,control,new,6,0,0,0.0,4.48
201631,treatment,returning,6,2,0,0.0,3.43
201632,treatment,new,8,1,1,33.12,9.39
201633,treatment,new,5,0,0,0.0,2.7
201634,treatment,new,9,3,1,27.11,17.15
201635,control,new,5,0,0,0.0,12.68
201636,control,new,7,1,0,0.0,1.27
201637,treatment,returning,4,0,0,0.0,5.72
201638,treatment,returning,8,1,0,0.0,5.25
201639,control,new,9,1,0,0.0,3.55
201640,treatment,new,8,2,0,0.0,10.51
201641,treatment,returning,6,0,0,0.0,7.25
201642,control,returning,6,1,0,0.0,0.98
201643,treatment,returning,4,0,0,0.0,3.68
201644,control,new,10,1,0,0.0,7.03
201645,treatment,new,9,0,0,0.0,3.4
201646,treatment,new,8,0,0,0.0,1.82
201647,control,new,5,0,0,0.0,3.18
201648,treatment,returning,7,0,0,0.0,5.76
201649,treatment,vip,15,1,0,0.0,3.55
201650,control,returning,6,0,0,0.0,15.47
201651,treatment,returning,8,0,0,0.0,1.92
201652,control,returning,9,0,0,0.0,3.29
201653,treatment,new,7,0,0,0.0,8.85
201654,treatment,returning,9,0,0,0.0,15.72
201655,treatment,new,5,0,0,0.0,5.67
201656,control,returning,5,0,0,0.0,8.26
201657,control,new,4,0,0,0.0,16.26
201658,treatment,returning,8,0,0,0.0,5.79
201659,control,new,13,1,0,0.0,2.67
201660,control,new,6,0,0,0.0,3.27
201661,control,returning,6,1,0,0.0,2.34
201662,control,vip,13,2,0,0.0,8.37
201663,treatment,vip,17,2,1,34.12,8.93
201664,treatment,new,10,1,0,0.0,12.29
201665,control,new,7,0,0,0.0,6.4
201666,treatment,new,7,0,0,0.0,3.33
201667,treatment,new,4,1,0,0.0,21.51
201668,treatment,returning,10,2,0,0.0,3.98
201669,treatment,returning,4,1,0,0.0,2.92
201670,treatment,returning,4,1,0,0.0,6.92
201671,control,new,11,0,0,0.0,6.3
201672,control,returning,7,0,0,0.0,4.0
201673,control,returning,14,1,0,0.0,5.77
201674,treatment,new,9,0,0,0.0,5.97
201675,treatment,vip,13,4,0,0.0,7.33
201676,treatment,returning,10,3,1,20.3,6.14
201677,treatment,new,7,1,0,0.0,12.45
201678,control,returning,7,1,0,0.0,2.67
201679,treatment,returning,9,1,0,0.0,11.69
201680,control,new,8,0,0,0.0,2.17
201681,control,new,11,0,0,0.0,2.42
201682,control,returning,8,1,0,0.0,9.47
201683,treatment,new,7,1,0,0.0,4.19
201684,treatment,vip,16,1,0,0.0,7.07
201685,treatment,vip,7,0,0,0.0,2.24
201686,treatment,new,6,0,0,0.0,10.12
201687,treatment,new,10,0,0,0.0,4.57
201688,control,vip,10,0,0,0.0,6.89
201689,treatment,returning,7,1,0,0.0,2.78
201690,treatment,new,11,1,0,0.0,4.32
201691,control,new,6,0,0,0.0,1.12
201692,treatment,new,4,0,0,0.0,8.79
201693,control,returning,13,0,0,0.0,14.37
201694,control,new,9,0,0,0.0,10.03
201695,treatment,returning,8,2,0,0.0,2.8
201696,control,new,4,0,0,0.0,2.47
201697,control,new,5,0,0,0.0,7.62
201698,treatment,new,7,1,1,31.59,13.22
201699,control,new,7,1,0,0.0,7.0
201700,treatment,returning,10,2,0,0.0,14.96
201701,treatment,returning,6,1,0,0.0,2.73
201702,control,returning,8,1,0,0.0,6.26
201703,control,returning,8,0,0,0.0,2.25
201704,treatment,returning,6,0,0,0.0,1.92
201705,control,returning,10,2,0,0.0,2.54
201706,treatment,returning,4,0,0,0.0,11.01
201707,control,new,7,0,0,0.0,3.69
201708,control,returning,8,3,0,0.0,5.58
201709,treatment,vip,14,1,0,0.0,2.51
201710,treatment,vip,10,1,0,0.0,9.83
201711,control,returning,3,1,0,0.0,11.11
201712,treatment,new,5,0,0,0.0,13.42
201713,control,returning,10,0,0,0.0,0.87
201714,treatment,new,7,0,0,0.0,9.79
201715,control,new,7,1,0,0.0,9.56
201716,treatment,vip,15,3,0,0.0,13.01
201717,treatment,new,11,0,0,0.0,5.96
201718,control,returning,3,0,0,0.0,6.48
201719,control,returning,7,0,0,0.0,4.73
201720,control,returning,7,0,0,0.0,2.25
201721,treatment,vip,7,1,0,0.0,7.99
201722,control,returning,9,0,0,0.0,9.92
201723,control,new,9,0,0,0.0,2.43
201724,treatment,new,9,1,0,0.0,7.81
201725,control,vip,11,1,0,0.0,9.74
201726,control,returning,5,0,0,0.0,13.66
201727,control,new,8,0,0,0.0,2.22
201728,treatment,new,8,0,0,0.0,0.49
201729,control,returning,7,0,0,0.0,4.99
201730,control,new,8,0,0,0.0,5.08
201731,control,new,3,0,0,0.0,16.51
201732,control,returning,8,0,0,0.0,8.39
201733,control,returning,5,1,0,0.0,3.6
201734,treatment,returning,7,0,0,0.0,6.02
201735,control,new,11,2,0,0.0,6.82
201736,treatment,returning,8,2,0,0.0,7.22
201737,control,new,6,1,0,0.0,2.09
201738,treatment,new,8,1,0,0.0,3.03
201739,control,vip,14,1,0,0.0,22.95
201740,treatment,returning,3,1,0,0.0,18.41
201741,treatment,new,5,0,0,0.0,3.64
201742,control,returning,8,1,0,0.0,4.67
201743,control,returning,4,0,0,0.0,3.34
201744,control,returning,7,1,0,0.0,5.57
201745,control,new,7,0,0,0.0,19.04
201746,control,new,2,0,0,0.0,2.34
201747,control,new,6,1,0,0.0,3.9
201748,control,new,9,0,0,0.0,7.69
201749,control,vip,5,0,0,0.0,2.84
201750,treatment,returning,7,1,0,0.0,2.49
201751,control,returning,7,0,0,0.0,14.09
201752,treatment,new,10,0,0,0.0,12.85
201753,treatment,returning,1,0,0,0.0,7.42
201754,control,returning,10,1,1,39.78,3.47
201755,treatment,vip,10,0,0,0.0,3.22
201756,treatment,returning,4,0,0,0.0,1.31
201757,treatment,returning,2,0,0,0.0,3.59
201758,control,returning,10,0,0,0.0,8.08
201759,treatment,new,7,0,0,0.0,7.28
201760,control,new,8,1,0,0.0,5.46
201761,treatment,returning,5,0,0,0.0,7.59
201762,control,returning,11,0,0,0.0,8.28
201763,control,returning,5,0,0,0.0,4.77
201764,treatment,returning,8,3,0,0.0,10.02
201765,treatment,new,4,0,0,0.0,5.35
201766,treatment,new,6,0,0,0.0,4.38
201767,treatment,vip,8,1,0,0.0,2.31
201768,control,vip,11,1,0,0.0,9.43
201769,treatment,new,13,1,0,0.0,23.31
201770,treatment,new,7,0,0,0.0,7.55
201771,treatment,returning,4,1,0,0.0,3.84
201772,treatment,new,6,0,0,0.0,4.51
201773,control,returning,6,1,0,0.0,6.98
201774,treatment,new,8,1,0,0.0,2.86
201775,control,vip,9,1,0,0.0,11.81
201776,control,returning,11,0,0,0.0,6.54
201777,treatment,new,4,0,0,0.0,1.23
201778,treatment,returning,10,2,0,0.0,4.2
201779,control,returning,2,0,0,0.0,1.88
201780,treatment,returning,7,0,0,0.0,8.68
201781,treatment,new,8,2,1,35.37,13.9
201782,control,new,7,0,0,0.0,9.09
201783,treatment,returning,5,0,0,0.0,3.26
201784,treatment,returning,5,1,0,0.0,15.34
201785,control,returning,7,0,0,0.0,10.45
201786,control,new,9,0,0,0.0,2.22
201787,treatment,new,10,1,0,0.0,20.24
201788,control,vip,13,1,0,0.0,2.15
201789,control,new,3,0,0,0.0,9.29
201790,control,new,10,1,0,0.0,4.54
201791,treatment,new,14,3,2,170.64,8.86
201792,treatment,new,5,0,0,0.0,7.0
201793,treatment,returning,11,2,0,0.0,5.76
201794,treatment,returning,6,0,0,0.0,2.41
201795,treatment,vip,12,0,0,0.0,2.42
201796,treatment,new,3,0,0,0.0,6.73
201797,treatment,returning,8,2,0,0.0,1.73
201798,treatment,returning,8,2,0,0.0,2.95
201799,treatment,new,7,0,0,0.0,6.26
201800,control,returning,9,0,0,0.0,7.9
201801,control,vip,7,0,0,0.0,3.29
201802,treatment,new,9,1,0,0.0,4.97
201803,treatment,vip,15,3,0,0.0,9.83
201804,treatment,new,7,0,0,0.0,11.12
201805,treatment,returning,5,0,0,0.0,3.89
201806,control,returning,10,1,0,0.0,6.68
201807,treatment,new,5,0,0,0.0,6.14
201808,control,new,6,0,0,0.0,2.16
201809,treatment,new,7,0,0,0.0,4.77
201810,treatment,new,7,0,0,0.0,6.65
201811,control,returning,5,0,0,0.0,2.81
201812,treatment,new,8,1,0,0.0,3.7
201813,control,returning,6,1,0,0.0,17.89
201814,treatment,new,6,0,0,0.0,9.6
201815,control,new,12,3,0,0.0,3.41
201816,treatment,new,11,0,0,0.0,10.22
201817,treatment,returning,6,0,0,0.0,10.79
201818,control,returning,6,0,0,0.0,5.39
201819,control,returning,13,3,1,21.81,8.23
201820,control,returning,10,1,0,0.0,6.67
201821,treatment,new,10,2,1,23.18,12.16
201822,treatment,new,4,0,0,0.0,4.11
201823,treatment,new,6,0,0,0.0,3.03
201824,treatment,vip,7,0,0,0.0,3.25
201825,control,returning,8,0,0,0.0,8.26
201826,treatment,returning,7,1,0,0.0,5.12
201827,control,new,5,0,0,0.0,4.59
201828,control,returning,6,0,0,0.0,2.94
201829,treatment,new,14,1,0,0.0,6.25
201830,control,new,3,0,0,0.0,4.14
201831,control,new,11,1,0,0.0,9.62
201832,treatment,returning,5,0,0,0.0,6.42
201833,treatment,new,4,0,0,0.0,4.18
201834,treatment,returning,7,0,0,0.0,1.97
201835,treatment,returning,12,2,0,0.0,4.19
201836,treatment,new,9,1,0,0.0,6.4
201837,treatment,new,6,1,0,0.0,15.85
201838,control,returning,9,1,0,0.0,1.93
201839,control,new,8,1,0,0.0,4.88
201840,control,new,9,1,0,0.0,11.87
201841,control,returning,10,0,0,0.0,1.25
201842,treatment,vip,12,2,0,0.0,2.84
201843,treatment,returning,9,0,0,0.0,5.41
201844,treatment,new,6,0,0,0.0,4.04
201845,treatment,new,4,0,0,0.0,3.2
201846,control,new,6,0,0,0.0,1.46
201847,control,returning,3,0,0,0.0,9.66
201848,treatment,new,5,0,0,0.0,12.27
201849,control,returning,6,0,0,0.0,2.43
201850,control,new,2,0,0,0.0,10.19
201851,control,new,7,0,0,0.0,5.56
201852,control,vip,15,1,0,0.0,1.65
201853,treatment,returning,8,0,0,0.0,4.06
201854,control,returning,9,1,0,0.0,1.74
201855,control,returning,10,0,0,0.0,11.93
201856,treatment,new,4,1,0,0.0,3.03
201857,treatment,new,10,3,1,26.31,9.74
201858,control,new,6,1,0,0.0,8.5
201859,treatment,vip,9,2,0,0.0,7.3
201860,control,new,10,0,0,0.0,1.74
201861,control,returning,6,1,0,0.0,4.6
201862,treatment,new,6,0,0,0.0,10.57
201863,control,vip,8,4,1,15.9,10.33
201864,control,new,8,0,0,0.0,6.96
201865,control,returning,9,1,0,0.0,3.05
201866,control,new,6,0,0,0.0,1.25
201867,treatment,new,8,1,0,0.0,7.02
201868,control,returning,8,0,0,0.0,2.33
201869,treatment,new,4,0,0,0.0,17.29
201870,control,returning,11,2,0,0.0,3.52
201871,treatment,new,4,0,0,0.0,16.23
201872,treatment,new,3,1,0,0.0,1.2
201873,treatment,vip,8,0,0,0.0,1.82
201874,treatment,returning,3,0,0,0.0,4.98
201875,treatment,new,9,0,0,0.0,6.1
201876,control,vip,9,0,0,0.0,4.16
201877,treatment,returning,6,2,0,0.0,2.99
201878,treatment,returning,10,0,0,0.0,6.87
201879,treatment,new,8,0,0,0.0,2.2
201880,control,vip,15,2,0,0.0,3.16
201881,control,returning,6,0,0,0.0,6.29
201882,control,new,4,0,0,0.0,2.66
201883,control,vip,10,1,0,0.0,4.46
201884,control,returning,7,1,0,0.0,10.69
201885,control,vip,19,0,0,0.0,16.4
201886,treatment,returning,3,0,0,0.0,3.75
201887,treatment,returning,7,0,0,0.0,15.85
201888,control,new,5,0,0,0.0,3.65
201889,treatment,new,8,0,0,0.0,0.81
201890,control,returning,5,0,0,0.0,10.18
201891,treatment,new,8,0,0,0.0,2.98
201892,treatment,vip,11,0,0,0.0,9.69
201893,control,returning,8,0,0,0.0,6.05
201894,treatment,new,6,0,0,0.0,4.13
201895,control,returning,11,0,0,0.0,7.75
201896,control,new,6,0,0,0.0,1.67
201897,treatment,returning,8,2,0,0.0,10.13
201898,treatment,returning,2,0,0,0.0,1.88
201899,treatment,new,9,2,0,0.0,1.74
201900,control,returning,5,0,0,0.0,5.46
201901,treatment,returning,6,0,0,0.0,17.86
201902,treatment,new,4,0,0,0.0,5.11
201903,treatment,new,12,0,0,0.0,10.8
201904,control,returning,5,0,0,0.0,9.27
201905,control,new,9,0,0,0.0,7.39
201906,control,returning,3,0,0,0.0,12.2
201907,control,new,8,0,0,0.0,2.94
201908,control,new,9,1,0,0.0,9.03
201909,control,returning,5,1,0,0.0,8.43
201910,control,returning,5,1,0,0.0,9.42
201911,control,new,10,1,1,66.96,9.76
201912,treatment,vip,13,2,0,0.0,6.18
201913,treatment,returning,1,0,0,0.0,3.04
201914,treatment,new,8,0,0,0.0,1.07
201915,control,vip,3,0,0,0.0,9.42
201916,treatment,vip,13,2,0,0.0,3.57
201917,treatment,returning,6,1,0,0.0,20.28
201918,control,new,4,0,0,0.0,17.02
201919,control,new,7,2,0,0.0,12.32
201920,control,new,8,1,0,0.0,14.94
201921,control,returning,5,0,0,0.0,11.53
201922,treatment,vip,11,2,1,10.03,11.43
201923,treatment,new,5,0,0,0.0,15.43
201924,control,returning,10,2,0,0.0,2.68
201925,control,new,7,1,0,0.0,7.03
201926,treatment,new,10,1,0,0.0,16.91
201927,control,new,9,0,0,0.0,6.9
201928,control,returning,7,1,0,0.0,12.32
201929,treatment,new,8,1,0,0.0,3.67
201930,treatment,new,10,0,0,0.0,4.11
201931,control,returning,9,1,0,0.0,9.86
201932,treatment,returning,7,1,0,0.0,10.94
201933,treatment,new,6,1,0,0.0,11.08
201934,control,new,12,2,0,0.0,7.6
201935,treatment,new,8,0,0,0.0,5.82
201936,control,returning,5,1,0,0.0,6.31
201937,control,new,10,1,1,53.47,5.59
201938,treatment,vip,13,2,0,0.0,6.09
201939,control,returning,3,1,0,0.0,7.72
201940,treatment,returning,4,0,0,0.0,3.9
201941,treatment,returning,3,0,0,0.0,1.41
201942,treatment,new,10,0,0,0.0,5.98
201943,treatment,new,6,0,0,0.0,3.28
201944,treatment,returning,8,2,0,0.0,3.03
201945,control,returning,8,0,0,0.0,3.47
201946,treatment,vip,10,0,0,0.0,2.42
201947,control,returning,8,0,0,0.0,0.69
201948,treatment,returning,3,0,0,0.0,3.7
201949,treatment,returning,2,0,0,0.0,19.8
201950,control,returning,14,1,0,0.0,5.37
201951,control,new,4,0,0,0.0,4.27
201952,control,new,11,2,0,0.0,2.07
201953,control,returning,8,0,0,0.0,2.45
201954,control,returning,11,0,0,0.0,18.06
201955,control,returning,4,0,0,0.0,1.31
201956,treatment,returning,7,0,0,0.0,8.98
201957,treatment,vip,15,4,0,0.0,5.53
201958,control,returning,7,0,0,0.0,19.57
201959,control,new,4,0,0,0.0,4.28
201960,treatment,returning,11,2,0,0.0,17.02
201961,control,returning,6,0,0,0.0,6.67
201962,control,new,5,1,0,0.0,7.86
201963,control,returning,10,1,0,0.0,7.21
201964,treatment,returning,6,0,0,0.0,12.19
201965,control,new,7,1,0,0.0,8.92
201966,treatment,returning,6,0,0,0.0,4.86
201967,treatment,returning,12,4,0,0.0,9.8
201968,control,vip,10,3,0,0.0,3.54
201969,treatment,returning,5,0,0,0.0,11.02
201970,treatment,vip,13,1,0,0.0,5.55
201971,treatment,returning,9,0,0,0.0,17.56
201972,control,returning,6,0,0,0.0,3.26
201973,treatment,returning,6,0,0,0.0,3.57
201974,control,returning,9,1,0,0.0,3.82
201975,treatment,new,4,1,0,0.0,9.44
201976,treatment,new,3,1,0,0.0,4.86
201977,control,returning,5,0,0,0.0,14.23
201978,treatment,returning,5,0,0,0.0,7.21
201979,treatment,returning,3,0,0,0.0,7.24
201980,treatment,new,8,0,0,0.0,4.42
201981,treatment,new,8,0,0,0.0,2.61
201982,treatment,new,9,0,0,0.0,11.2
201983,treatment,returning,3,0,0,0.0,5.77
201984,treatment,new,12,1,0,0.0,7.71
201985,control,returning,10,0,0,0.0,10.39
201986,treatment,returning,10,0,0,0.0,14.44
201987,treatment,returning,7,1,0,0.0,10.24
201988,control,returning,4,0,0,0.0,5.65
201989,treatment,new,5,0,0,0.0,3.18
201990,control,returning,6,1,0,0.0,7.11
201991,treatment,returning,10,0,0,0.0,7.97
201992,control,returning,7,2,0,0.0,6.13
201993,treatment,returning,9,0,0,0.0,13.93
201994,control,returning,5,0,0,0.0,5.96
201995,control,vip,14,2,0,0.0,2.8
201996,control,new,5,0,0,0.0,8.07
201997,control,returning,12,2,0,0.0,7.25
201998,control,new,8,1,0,0.0,2.8
201999,treatment,returning,5,1,0,0.0,5.38
202000,control,new,5,0,0,0.0,5.49
202001,treatment,new,4,1,0,0.0,2.43
202002,treatment,vip,11,2,0,0.0,3.77
202003,control,new,6,0,0,0.0,5.6
202004,control,vip,14,2,0,0.0,1.73
202005,control,new,8,0,0,0.0,16.64
202006,treatment,new,7,0,0,0.0,4.02
202007,treatment,returning,10,0,0,0.0,9.76
202008,control,vip,13,2,1,64.39,3.25
202009,control,returning,4,1,0,0.0,5.12
202010,treatment,new,6,0,0,0.0,2.85
202011,treatment,returning,14,2,1,23.7,2.41
202012,treatment,new,8,1,0,0.0,1.85
202013,treatment,returning,5,0,0,0.0,4.53
202014,treatment,returning,2,0,0,0.0,3.15
202015,treatment,returning,4,0,0,0.0,7.11
202016,control,new,9,0,0,0.0,3.11
202017,control,vip,15,3,0,0.0,5.91
202018,control,new,7,0,0,0.0,7.62
202019,treatment,vip,8,3,0,0.0,4.89
202020,control,returning,12,1,0,0.0,8.53
202021,control,returning,4,1,0,0.0,10.96
202022,treatment,returning,7,0,0,0.0,9.2
202023,treatment,returning,8,2,0,0.0,5.79
202024,treatment,returning,7,0,0,0.0,6.09
202025,treatment,returning,8,0,0,0.0,13.93
202026,treatment,returning,11,0,0,0.0,0.81
202027,treatment,new,3,0,0,0.0,6.45
202028,treatment,vip,12,2,0,0.0,2.78
202029,control,new,3,0,0,0.0,16.78
202030,treatment,new,8,1,0,0.0,28.67
202031,treatment,returning,6,0,0,0.0,1.09
202032,control,returning,2,0,0,0.0,4.26
202033,treatment,new,6,0,0,0.0,2.07
202034,control,returning,11,0,0,0.0,3.83
202035,control,new,6,0,0,0.0,16.78
202036,control,returning,7,2,0,0.0,8.22
202037,control,new,9,0,0,0.0,5.98
